year,site,taxa,species,count,funct_group
2008,CARP,INVERT,Tethya aurantium,3,sessile.planktivorous.invert
2008,CARP,INVERT,Urticina eques,0,sessile.planktivorous.invert
2008,GOLB,ALGAE,Eisenia arborea,0,fleshy.algae
2008,GOLB,ALGAE,Laminaria farlowii,0,fleshy.algae
2008,GOLB,ALGAE,Pterygophora californica,10,fleshy.algae
2008,GOLB,INVERT,Aplysia californica,0,herbivorous.invert
2008,GOLB,INVERT,Apostichopus parvimensis,3,omnivorous.invert
2008,GOLB,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2008,GOLB,INVERT,Diopatra ornata,476,sessile.planktivorous.invert
2008,GOLB,INVERT,Haliotis corrugata,0,herbivorous.invert
2008,GOLB,INVERT,Haliotis rufescens,0,herbivorous.invert
2008,GOLB,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2008,GOLB,INVERT,Lithopoma,0,herbivorous.invert
2008,GOLB,INVERT,Lytechinus pictus,0,herbivorous.invert
2008,GOLB,INVERT,Megathura crenulata,0,herbivorous.invert
2008,GOLB,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2008,GOLB,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2008,GOLB,INVERT,Neobernaya spadicea,0,omnivorous.invert
2008,GOLB,INVERT,Panulirus interruptus,0,predatory.invert
2008,GOLB,INVERT,Patiria miniata,0,omnivorous.invert
2008,GOLB,INVERT,Pisaster giganteus,23,predatory.invert
2008,GOLB,INVERT,Pycnopodia helianthoides,0,predatory.invert
2008,GOLB,INVERT,Strongylocentrotus purpuratus,24,herbivorous.invert
2008,GOLB,INVERT,Styela montereyensis,42,sessile.planktivorous.invert
2008,GOLB,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2008,GOLB,INVERT,Urticina eques,0,sessile.planktivorous.invert
2008,IVEE,ALGAE,Eisenia arborea,0,fleshy.algae
2008,IVEE,ALGAE,Laminaria farlowii,0,fleshy.algae
2008,IVEE,ALGAE,Pterygophora californica,787,fleshy.algae
2008,IVEE,INVERT,Aplysia californica,0,herbivorous.invert
2008,IVEE,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2008,IVEE,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2008,IVEE,INVERT,Diopatra ornata,43,sessile.planktivorous.invert
2008,IVEE,INVERT,Haliotis corrugata,0,herbivorous.invert
2008,IVEE,INVERT,Haliotis rufescens,0,herbivorous.invert
2008,IVEE,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2008,IVEE,INVERT,Lithopoma,0,herbivorous.invert
2008,IVEE,INVERT,Lytechinus pictus,0,herbivorous.invert
2008,IVEE,INVERT,Megathura crenulata,0,herbivorous.invert
2008,IVEE,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2008,IVEE,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2008,IVEE,INVERT,Neobernaya spadicea,0,omnivorous.invert
2008,IVEE,INVERT,Panulirus interruptus,0,predatory.invert
2008,IVEE,INVERT,Patiria miniata,1,omnivorous.invert
2008,IVEE,INVERT,Pisaster giganteus,20,predatory.invert
2008,IVEE,INVERT,Pycnopodia helianthoides,0,predatory.invert
2008,IVEE,INVERT,Strongylocentrotus purpuratus,11,herbivorous.invert
2008,IVEE,INVERT,Styela montereyensis,3,sessile.planktivorous.invert
2008,IVEE,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2008,IVEE,INVERT,Urticina eques,0,sessile.planktivorous.invert
2008,MOHK,ALGAE,Eisenia arborea,0,fleshy.algae
2008,MOHK,ALGAE,Laminaria farlowii,0,fleshy.algae
2008,MOHK,ALGAE,Pterygophora californica,549,fleshy.algae
2008,MOHK,INVERT,Aplysia californica,0,herbivorous.invert
2008,MOHK,INVERT,Apostichopus parvimensis,10,omnivorous.invert
2008,MOHK,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2008,MOHK,INVERT,Diopatra ornata,106,sessile.planktivorous.invert
2008,MOHK,INVERT,Haliotis corrugata,0,herbivorous.invert
2008,MOHK,INVERT,Haliotis rufescens,0,herbivorous.invert
2008,MOHK,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2008,MOHK,INVERT,Lithopoma,0,herbivorous.invert
2008,MOHK,INVERT,Lytechinus pictus,0,herbivorous.invert
2008,MOHK,INVERT,Megathura crenulata,24,herbivorous.invert
2008,MOHK,INVERT,Mesocentrotus franciscanus,15,herbivorous.invert
2008,MOHK,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2008,MOHK,INVERT,Neobernaya spadicea,1,omnivorous.invert
2008,MOHK,INVERT,Panulirus interruptus,0,predatory.invert
2008,MOHK,INVERT,Patiria miniata,13,omnivorous.invert
2008,MOHK,INVERT,Pisaster giganteus,34,predatory.invert
2008,MOHK,INVERT,Pycnopodia helianthoides,0,predatory.invert
2008,MOHK,INVERT,Strongylocentrotus purpuratus,90,herbivorous.invert
2008,MOHK,INVERT,Styela montereyensis,150,sessile.planktivorous.invert
2008,MOHK,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2008,MOHK,INVERT,Urticina eques,0,sessile.planktivorous.invert
2008,NAPL,ALGAE,Eisenia arborea,0,fleshy.algae
2008,NAPL,ALGAE,Laminaria farlowii,156,fleshy.algae
2008,NAPL,ALGAE,Pterygophora californica,2585,fleshy.algae
2008,NAPL,INVERT,Aplysia californica,0,herbivorous.invert
2008,NAPL,INVERT,Apostichopus parvimensis,58,omnivorous.invert
2008,NAPL,INVERT,Balanophyllia elegans,52,sessile.planktivorous.invert
2008,NAPL,INVERT,Diopatra ornata,96,sessile.planktivorous.invert
2008,NAPL,INVERT,Haliotis corrugata,0,herbivorous.invert
2008,NAPL,INVERT,Haliotis rufescens,0,herbivorous.invert
2008,NAPL,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2008,NAPL,INVERT,Lithopoma,5,herbivorous.invert
2008,NAPL,INVERT,Lytechinus pictus,30,herbivorous.invert
2008,NAPL,INVERT,Megathura crenulata,144,herbivorous.invert
2008,NAPL,INVERT,Mesocentrotus franciscanus,84,herbivorous.invert
2008,NAPL,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2008,NAPL,INVERT,Neobernaya spadicea,14,omnivorous.invert
2008,NAPL,INVERT,Panulirus interruptus,0,predatory.invert
2008,NAPL,INVERT,Patiria miniata,1258,omnivorous.invert
2008,NAPL,INVERT,Pisaster giganteus,289,predatory.invert
2008,NAPL,INVERT,Pycnopodia helianthoides,0,predatory.invert
2008,NAPL,INVERT,Strongylocentrotus purpuratus,1150,herbivorous.invert
2008,NAPL,INVERT,Styela montereyensis,79,sessile.planktivorous.invert
2008,NAPL,INVERT,Tethya aurantium,15,sessile.planktivorous.invert
2008,NAPL,INVERT,Urticina eques,95,sessile.planktivorous.invert
2008,SCDI,ALGAE,Eisenia arborea,295,fleshy.algae
2008,SCDI,ALGAE,Laminaria farlowii,0,fleshy.algae
2008,SCDI,ALGAE,Pterygophora californica,0,fleshy.algae
2008,SCDI,INVERT,Aplysia californica,0,herbivorous.invert
2008,SCDI,INVERT,Apostichopus parvimensis,5,omnivorous.invert
2008,SCDI,INVERT,Balanophyllia elegans,6,sessile.planktivorous.invert
2008,SCDI,INVERT,Diopatra ornata,100,sessile.planktivorous.invert
2008,SCDI,INVERT,Haliotis corrugata,0,herbivorous.invert
2008,SCDI,INVERT,Haliotis rufescens,0,herbivorous.invert
2008,SCDI,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2008,SCDI,INVERT,Lithopoma,0,herbivorous.invert
2008,SCDI,INVERT,Lytechinus pictus,0,herbivorous.invert
2008,SCDI,INVERT,Megathura crenulata,3,herbivorous.invert
2008,SCDI,INVERT,Mesocentrotus franciscanus,10,herbivorous.invert
2008,SCDI,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2008,SCDI,INVERT,Neobernaya spadicea,3,omnivorous.invert
2008,SCDI,INVERT,Panulirus interruptus,0,predatory.invert
2008,SCDI,INVERT,Patiria miniata,166,omnivorous.invert
2008,SCDI,INVERT,Pisaster giganteus,67,predatory.invert
2008,SCDI,INVERT,Pycnopodia helianthoides,7,predatory.invert
2008,SCDI,INVERT,Strongylocentrotus purpuratus,49,herbivorous.invert
2008,SCDI,INVERT,Styela montereyensis,6,sessile.planktivorous.invert
2008,SCDI,INVERT,Tethya aurantium,1,sessile.planktivorous.invert
2008,SCDI,INVERT,Urticina eques,0,sessile.planktivorous.invert
2008,SCTW,ALGAE,Eisenia arborea,58,fleshy.algae
2008,SCTW,ALGAE,Laminaria farlowii,0,fleshy.algae
2008,SCTW,ALGAE,Pterygophora californica,1,fleshy.algae
2008,SCTW,INVERT,Aplysia californica,0,herbivorous.invert
2008,SCTW,INVERT,Apostichopus parvimensis,12,omnivorous.invert
2008,SCTW,INVERT,Balanophyllia elegans,77,sessile.planktivorous.invert
2008,SCTW,INVERT,Diopatra ornata,152,sessile.planktivorous.invert
2008,SCTW,INVERT,Haliotis corrugata,0,herbivorous.invert
2008,SCTW,INVERT,Haliotis rufescens,0,herbivorous.invert
2008,SCTW,INVERT,Leptogorgia chilensis,21,sessile.planktivorous.invert
2008,SCTW,INVERT,Lithopoma,0,herbivorous.invert
2008,SCTW,INVERT,Lytechinus pictus,2,herbivorous.invert
2008,SCTW,INVERT,Megathura crenulata,8,herbivorous.invert
2008,SCTW,INVERT,Mesocentrotus franciscanus,1,herbivorous.invert
2008,SCTW,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2008,SCTW,INVERT,Neobernaya spadicea,0,omnivorous.invert
2008,SCTW,INVERT,Panulirus interruptus,0,predatory.invert
2008,SCTW,INVERT,Patiria miniata,56,omnivorous.invert
2008,SCTW,INVERT,Pisaster giganteus,49,predatory.invert
2008,SCTW,INVERT,Pycnopodia helianthoides,2,predatory.invert
2008,SCTW,INVERT,Strongylocentrotus purpuratus,143,herbivorous.invert
2008,SCTW,INVERT,Styela montereyensis,0,sessile.planktivorous.invert
2008,SCTW,INVERT,Tethya aurantium,2,sessile.planktivorous.invert
2008,SCTW,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,ABUR,ALGAE,Eisenia arborea,0,fleshy.algae
2009,ABUR,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,ABUR,ALGAE,Pterygophora californica,198,fleshy.algae
2009,ABUR,INVERT,Aplysia californica,0,herbivorous.invert
2009,ABUR,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2009,ABUR,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,ABUR,INVERT,Diopatra ornata,152,sessile.planktivorous.invert
2009,ABUR,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,ABUR,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,ABUR,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,ABUR,INVERT,Lithopoma,0,herbivorous.invert
2009,ABUR,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,ABUR,INVERT,Megathura crenulata,0,herbivorous.invert
2009,ABUR,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2009,ABUR,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,ABUR,INVERT,Neobernaya spadicea,0,omnivorous.invert
2009,ABUR,INVERT,Panulirus interruptus,0,predatory.invert
2009,ABUR,INVERT,Patiria miniata,0,omnivorous.invert
2009,ABUR,INVERT,Pisaster giganteus,7,predatory.invert
2009,ABUR,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,ABUR,INVERT,Strongylocentrotus purpuratus,0,herbivorous.invert
2009,ABUR,INVERT,Styela montereyensis,2,sessile.planktivorous.invert
2009,ABUR,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2009,ABUR,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,AHND,ALGAE,Eisenia arborea,0,fleshy.algae
2009,AHND,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,AHND,ALGAE,Pterygophora californica,77,fleshy.algae
2009,AHND,INVERT,Aplysia californica,0,herbivorous.invert
2009,AHND,INVERT,Apostichopus parvimensis,4,omnivorous.invert
2009,AHND,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,AHND,INVERT,Diopatra ornata,325,sessile.planktivorous.invert
2009,AHND,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,AHND,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,AHND,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,AHND,INVERT,Lithopoma,0,herbivorous.invert
2009,AHND,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,AHND,INVERT,Megathura crenulata,0,herbivorous.invert
2009,AHND,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2009,AHND,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,AHND,INVERT,Neobernaya spadicea,0,omnivorous.invert
2009,AHND,INVERT,Panulirus interruptus,0,predatory.invert
2009,AHND,INVERT,Patiria miniata,12,omnivorous.invert
2009,AHND,INVERT,Pisaster giganteus,58,predatory.invert
2009,AHND,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,AHND,INVERT,Strongylocentrotus purpuratus,132,herbivorous.invert
2009,AHND,INVERT,Styela montereyensis,13,sessile.planktivorous.invert
2009,AHND,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2009,AHND,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,AQUE,ALGAE,Eisenia arborea,0,fleshy.algae
2009,AQUE,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,AQUE,ALGAE,Pterygophora californica,593,fleshy.algae
2009,AQUE,INVERT,Aplysia californica,1,herbivorous.invert
2009,AQUE,INVERT,Apostichopus parvimensis,12,omnivorous.invert
2009,AQUE,INVERT,Balanophyllia elegans,392,sessile.planktivorous.invert
2009,AQUE,INVERT,Diopatra ornata,1815,sessile.planktivorous.invert
2009,AQUE,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,AQUE,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,AQUE,INVERT,Leptogorgia chilensis,1,sessile.planktivorous.invert
2009,AQUE,INVERT,Lithopoma,0,herbivorous.invert
2009,AQUE,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,AQUE,INVERT,Megathura crenulata,19,herbivorous.invert
2009,AQUE,INVERT,Mesocentrotus franciscanus,22,herbivorous.invert
2009,AQUE,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,AQUE,INVERT,Neobernaya spadicea,1,omnivorous.invert
2009,AQUE,INVERT,Panulirus interruptus,0,predatory.invert
2009,AQUE,INVERT,Patiria miniata,42,omnivorous.invert
2009,AQUE,INVERT,Pisaster giganteus,110,predatory.invert
2009,AQUE,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,AQUE,INVERT,Strongylocentrotus purpuratus,245,herbivorous.invert
2009,AQUE,INVERT,Styela montereyensis,7,sessile.planktivorous.invert
2009,AQUE,INVERT,Tethya aurantium,6,sessile.planktivorous.invert
2009,AQUE,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,BULL,ALGAE,Eisenia arborea,0,fleshy.algae
2009,BULL,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,BULL,ALGAE,Pterygophora californica,1370,fleshy.algae
2009,BULL,INVERT,Aplysia californica,0,herbivorous.invert
2009,BULL,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2009,BULL,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,BULL,INVERT,Diopatra ornata,151,sessile.planktivorous.invert
2009,BULL,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,BULL,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,BULL,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,BULL,INVERT,Lithopoma,0,herbivorous.invert
2009,BULL,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,BULL,INVERT,Megathura crenulata,0,herbivorous.invert
2009,BULL,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2009,BULL,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,BULL,INVERT,Neobernaya spadicea,1,omnivorous.invert
2009,BULL,INVERT,Panulirus interruptus,0,predatory.invert
2009,BULL,INVERT,Patiria miniata,0,omnivorous.invert
2009,BULL,INVERT,Pisaster giganteus,48,predatory.invert
2009,BULL,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,BULL,INVERT,Strongylocentrotus purpuratus,19,herbivorous.invert
2009,BULL,INVERT,Styela montereyensis,17,sessile.planktivorous.invert
2009,BULL,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2009,BULL,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,CARP,ALGAE,Eisenia arborea,0,fleshy.algae
2009,CARP,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,CARP,ALGAE,Pterygophora californica,330,fleshy.algae
2009,CARP,INVERT,Aplysia californica,17,herbivorous.invert
2009,CARP,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2009,CARP,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,CARP,INVERT,Diopatra ornata,282,sessile.planktivorous.invert
2009,CARP,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,CARP,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,CARP,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,CARP,INVERT,Lithopoma,185,herbivorous.invert
2009,CARP,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,CARP,INVERT,Megathura crenulata,25,herbivorous.invert
2009,CARP,INVERT,Mesocentrotus franciscanus,46,herbivorous.invert
2009,CARP,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,CARP,INVERT,Neobernaya spadicea,0,omnivorous.invert
2009,CARP,INVERT,Panulirus interruptus,4,predatory.invert
2009,CARP,INVERT,Patiria miniata,24,omnivorous.invert
2009,CARP,INVERT,Pisaster giganteus,63,predatory.invert
2009,CARP,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,CARP,INVERT,Strongylocentrotus purpuratus,1435,herbivorous.invert
2009,CARP,INVERT,Styela montereyensis,17,sessile.planktivorous.invert
2009,CARP,INVERT,Tethya aurantium,1,sessile.planktivorous.invert
2009,CARP,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,GOLB,ALGAE,Eisenia arborea,0,fleshy.algae
2009,GOLB,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,GOLB,ALGAE,Pterygophora californica,8,fleshy.algae
2009,GOLB,INVERT,Aplysia californica,0,herbivorous.invert
2009,GOLB,INVERT,Apostichopus parvimensis,5,omnivorous.invert
2009,GOLB,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,GOLB,INVERT,Diopatra ornata,855,sessile.planktivorous.invert
2009,GOLB,INVERT,Haliotis corrugata,1,herbivorous.invert
2009,GOLB,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,GOLB,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,GOLB,INVERT,Lithopoma,1,herbivorous.invert
2009,GOLB,INVERT,Lytechinus pictus,1,herbivorous.invert
2009,GOLB,INVERT,Megathura crenulata,0,herbivorous.invert
2009,GOLB,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2009,GOLB,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,GOLB,INVERT,Neobernaya spadicea,0,omnivorous.invert
2009,GOLB,INVERT,Panulirus interruptus,0,predatory.invert
2009,GOLB,INVERT,Patiria miniata,1,omnivorous.invert
2009,GOLB,INVERT,Pisaster giganteus,21,predatory.invert
2009,GOLB,INVERT,Pycnopodia helianthoides,1,predatory.invert
2009,GOLB,INVERT,Strongylocentrotus purpuratus,6,herbivorous.invert
2009,GOLB,INVERT,Styela montereyensis,21,sessile.planktivorous.invert
2009,GOLB,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2009,GOLB,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,IVEE,ALGAE,Eisenia arborea,0,fleshy.algae
2009,IVEE,ALGAE,Laminaria farlowii,0,fleshy.algae
2009,IVEE,ALGAE,Pterygophora californica,580,fleshy.algae
2009,IVEE,INVERT,Aplysia californica,0,herbivorous.invert
2009,IVEE,INVERT,Apostichopus parvimensis,0,omnivorous.invert
2009,IVEE,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,IVEE,INVERT,Diopatra ornata,41,sessile.planktivorous.invert
2009,IVEE,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,IVEE,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,IVEE,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,IVEE,INVERT,Lithopoma,1,herbivorous.invert
2009,IVEE,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,IVEE,INVERT,Megathura crenulata,0,herbivorous.invert
2009,IVEE,INVERT,Mesocentrotus franciscanus,0,herbivorous.invert
2009,IVEE,INVERT,Muricea fruticosa,0,sessile.planktivorous.invert
2009,IVEE,INVERT,Neobernaya spadicea,0,omnivorous.invert
2009,IVEE,INVERT,Panulirus interruptus,0,predatory.invert
2009,IVEE,INVERT,Patiria miniata,1,omnivorous.invert
2009,IVEE,INVERT,Pisaster giganteus,57,predatory.invert
2009,IVEE,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,IVEE,INVERT,Strongylocentrotus purpuratus,71,herbivorous.invert
2009,IVEE,INVERT,Styela montereyensis,5,sessile.planktivorous.invert
2009,IVEE,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2009,IVEE,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,MOHK,ALGAE,Eisenia arborea,0,fleshy.algae
2009,MOHK,ALGAE,Laminaria farlowii,2,fleshy.algae
2009,MOHK,ALGAE,Pterygophora californica,326,fleshy.algae
2009,MOHK,INVERT,Aplysia californica,0,herbivorous.invert
2009,MOHK,INVERT,Apostichopus parvimensis,12,omnivorous.invert
2009,MOHK,INVERT,Balanophyllia elegans,0,sessile.planktivorous.invert
2009,MOHK,INVERT,Diopatra ornata,72,sessile.planktivorous.invert
2009,MOHK,INVERT,Haliotis corrugata,0,herbivorous.invert
2009,MOHK,INVERT,Haliotis rufescens,0,herbivorous.invert
2009,MOHK,INVERT,Leptogorgia chilensis,0,sessile.planktivorous.invert
2009,MOHK,INVERT,Lithopoma,0,herbivorous.invert
2009,MOHK,INVERT,Lytechinus pictus,0,herbivorous.invert
2009,MOHK,INVERT,Megathura crenulata,23,herbivorous.invert
2009,MOHK,INVERT,Mesocentrotus franciscanus,11,herbivorous.invert
2009,MOHK,INVERT,Muricea fruticosa,3,sessile.planktivorous.invert
2009,MOHK,INVERT,Neobernaya spadicea,0,omnivorous.invert
2009,MOHK,INVERT,Panulirus interruptus,0,predatory.invert
2009,MOHK,INVERT,Patiria miniata,14,omnivorous.invert
2009,MOHK,INVERT,Pisaster giganteus,37,predatory.invert
2009,MOHK,INVERT,Pycnopodia helianthoides,0,predatory.invert
2009,MOHK,INVERT,Strongylocentrotus purpuratus,120,herbivorous.invert
2009,MOHK,INVERT,Styela montereyensis,93,sessile.planktivorous.invert
2009,MOHK,INVERT,Tethya aurantium,0,sessile.planktivorous.invert
2009,MOHK,INVERT,Urticina eques,0,sessile.planktivorous.invert
2009,NAPL,ALGAE,Eisenia arborea,0,fleshy.algae
2009,NAPL,ALGAE,Laminaria farlowii,156,fleshy.algae
2009,NAPL,ALGAE,Pterygophora californica,2440,fleshy.algae
2009,NAPL,INVERT,Aplysia californica,2,herbivorous.invert
2009,NAPL,INVERT,Apostichopus parvimensis,63,omnivorous.invert
2009,NAPL,INVERT,Balanophyllia elegans,71,sessile.planktivorous.invert
2009,NAPL,INVERT,Diopatra ornata,102,sessile.planktivorous.invert
2009,NAPL,INVERT,Haliotis corrugata,0,herbivorous.invert
